id,data,dia_semana,hora,uf,rodovia,km,municipio,causa,tipo_acidente,classificacao,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,data_hora,ano,mes,hora_dia,periodo_dia,regiao_grande_vitoria,risco_alto,nivel_risco,rodovia_label
654178.0,2025-01-10,sexta,08:30,ES,101.0,271.9,SERRA,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Reta;Aclive,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.2266966,-40.2851416,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-10 08:30:00,2025.0,1.0,8.0,manha,True,0,moderado,BR-101
654188.0,2025-01-10,sexta,08:20,ES,101.0,269.8,SERRA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,3.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,-20.21740496,-40.26990578,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-10 08:20:00,2025.0,1.0,8.0,manha,True,0,moderado,BR-101
654231.0,2025-01-10,sexta,14:18,ES,101.0,146.0,LINHARES,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,3.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,-19.36990998,-40.06560718,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,2025-01-10 14:18:00,2025.0,1.0,14.0,tarde,False,0,moderado,BR-101
654282.0,2025-01-10,sexta,19:33,ES,259.0,16.6,JOAO NEIVA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,5.0,0.0,4.0,0.0,1.0,0.0,4.0,2.0,-19.65971112,-40.43161999,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-10 19:33:00,2025.0,1.0,19.0,noite,False,0,moderado,BR-259
654305.0,2025-01-10,sexta,20:30,ES,101.0,212.7,IBIRACU,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Simples,Reta,Sim,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,-19.82264473,-40.37001486,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-10 20:30:00,2025.0,1.0,20.0,noite,False,0,moderado,BR-101
654334.0,2025-01-11,sabado,01:51,ES,101.0,139.4,LINHARES,Desrespeitar a preferência no cruzamento,Colisão transversal,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Interseção de Vias;Reta,Não,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,-19.3101728,-40.0799666,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,2025-01-11 01:51:00,2025.0,1.0,1.0,madrugada,False,0,baixo,BR-101
654453.0,2025-01-11,sabado,15:30,ES,101.0,288.9,CARIACICA,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.27160351,-40.39091743,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-01-11 15:30:00,2025.0,1.0,15.0,tarde,True,0,moderado,BR-101
654495.0,2025-01-11,sabado,19:20,ES,101.0,125.0,SOORETAMA,Reação tardia ou ineficiente do condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-19.18496498,-40.09429827,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,2025-01-11 19:20:00,2025.0,1.0,19.0,noite,False,0,moderado,BR-101
654538.0,2025-01-11,sabado,23:00,ES,262.0,1.0,CARIACICA,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Ignorado,Dupla,Reta;Ponte,Não,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,-20.32955204,-40.35492602,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-01-11 23:00:00,2025.0,1.0,23.0,noite,True,0,moderado,BR-262
654545.0,2025-01-12,domingo,00:45,ES,101.0,269.8,SERRA,Condutor desrespeitou a iluminação vermelha do semáforo,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Múltipla,Reta,Sim,4.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,-20.21740496,-40.26990578,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-12 00:45:00,2025.0,1.0,0.0,madrugada,True,1,grave,BR-101
654603.0,2025-01-12,domingo,07:27,ES,262.0,90.0,DOMINGOS MARTINS,Ultrapassagem Indevida,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Ignorado,Simples,Interseção de Vias,Não,7.0,0.0,4.0,1.0,2.0,0.0,5.0,2.0,-20.38123513,-41.02431905,SPRF-ES,DEL01-ES,UOP02-DEL01-ES,2025-01-12 07:27:00,2025.0,1.0,7.0,manha,False,1,grave,BR-262
654615.0,2025-01-12,domingo,12:15,ES,101.0,189.0,ARACRUZ,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-19.68134019,-40.27051885,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,2025-01-12 12:15:00,2025.0,1.0,12.0,tarde,False,0,moderado,BR-101
654635.0,2025-01-12,domingo,14:00,ES,101.0,378.6,ICONHA,Acessar a via sem observar a presença dos outros veículos,Atropelamento de Animal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva;Declive,Não,5.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,-20.804562,-40.810875,SPRF-ES,DEL03-ES,UOP01-DEL03-ES,2025-01-12 14:00:00,2025.0,1.0,14.0,tarde,False,1,grave,BR-101
654664.0,2025-01-12,domingo,15:00,ES,101.0,273.2,SERRA,Frear bruscamente,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,13.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,-20.22029207,-40.29048811,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-12 15:00:00,2025.0,1.0,15.0,tarde,True,0,baixo,BR-101
654695.0,2025-01-12,domingo,19:35,ES,101.0,150.0,LINHARES,Ingestão de álcool pelo condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Interseção de Vias,Não,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,-19.40436634,-40.06078896,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,2025-01-12 19:35:00,2025.0,1.0,19.0,noite,False,0,moderado,BR-101
654697.0,2025-01-12,domingo,19:50,ES,101.0,149.5,LINHARES,Condutor desrespeitou a iluminação vermelha do semáforo,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Interseção de Vias;Reta,Sim,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,-19.39882425,-40.06273985,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,2025-01-12 19:50:00,2025.0,1.0,19.0,noite,False,1,grave,BR-101
654829.0,2025-01-13,segunda,10:50,ES,101.0,418.0,CACHOEIRO DE ITAPEMIRIM,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,3.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,-20.95438035,-41.09327978,SPRF-ES,DEL03-ES,UOP02-DEL03-ES,2025-01-13 10:50:00,2025.0,1.0,10.0,manha,False,0,moderado,BR-101
654833.0,2025-01-13,segunda,11:00,ES,101.0,42.0,CONCEICAO DA BARRA,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-18.51702193,-39.91329775,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,2025-01-13 11:00:00,2025.0,1.0,11.0,manha,False,1,grave,BR-101
654917.0,2025-01-13,segunda,17:51,ES,101.0,66.0,SAO MATEUS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta;Interseção de Vias,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-18.7165195,-39.87436378,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,2025-01-13 17:51:00,2025.0,1.0,17.0,tarde,False,0,moderado,BR-101
654918.0,2025-01-13,segunda,18:30,ES,259.0,101.3,BAIXO GUANDU,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,-19.52023464,-41.00239031,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-13 18:30:00,2025.0,1.0,18.0,noite,False,1,grave,BR-259
654948.0,2025-01-14,terca,00:20,ES,262.0,190.3,IUNA,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Curva,Não,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,-20.30802372,-41.74807167,SPRF-ES,DEL01-ES,UOP02-DEL01-ES,2025-01-14 00:20:00,2025.0,1.0,0.0,madrugada,False,1,grave,BR-262
655059.0,2025-01-14,terca,14:20,ES,101.0,206.5,JOAO NEIVA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva;Declive,Não,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,-19.76435421,-40.37263919,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-14 14:20:00,2025.0,1.0,14.0,tarde,False,0,moderado,BR-101
655086.0,2025-01-14,terca,16:45,ES,101.0,262.9,SERRA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta;Declive,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.166139,-40.272574,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-14 16:45:00,2025.0,1.0,16.0,tarde,True,0,moderado,BR-101
655153.0,2025-01-15,quarta,03:30,ES,101.0,205.1,JOAO NEIVA,Chuva,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Reta,Sim,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,-19.75823196,-40.3795009,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-15 03:30:00,2025.0,1.0,3.0,madrugada,False,0,moderado,BR-101
655200.0,2025-01-15,quarta,08:40,ES,101.0,393.3,RIO NOVO DO SUL,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias,Não,3.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,-20.865694,-40.91366,SPRF-ES,DEL03-ES,UOP02-DEL03-ES,2025-01-15 08:40:00,2025.0,1.0,8.0,manha,False,0,moderado,BR-101
655396.0,2025-01-16,quinta,07:40,ES,262.0,71.8,DOMINGOS MARTINS,Conversão proibida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Retorno Regulamentado;Reta,Não,3.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,-20.4202155,-40.87402784,SPRF-ES,DEL01-ES,UOP02-DEL01-ES,2025-01-16 07:40:00,2025.0,1.0,7.0,manha,False,0,moderado,BR-262
655446.0,2025-01-16,quinta,13:00,ES,262.0,181.6,IBATIBA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,3.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,-20.29592097,-41.68407083,SPRF-ES,DEL01-ES,UOP02-DEL01-ES,2025-01-16 13:00:00,2025.0,1.0,13.0,tarde,False,1,grave,BR-262
655460.0,2025-01-16,quinta,15:35,ES,101.0,274.0,SERRA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-20.21288515,-40.29612219,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-16 15:35:00,2025.0,1.0,15.0,tarde,True,0,moderado,BR-101
655514.0,2025-01-16,quinta,20:50,ES,262.0,103.4,VENDA NOVA DO IMIGRANTE,Transitar na contramão,Tombamento,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,3.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,-20.33657022,-41.12201819,SPRF-ES,DEL01-ES,UOP02-DEL01-ES,2025-01-16 20:50:00,2025.0,1.0,20.0,noite,False,1,fatal,BR-262
655528.0,2025-01-16,quinta,23:30,ES,101.0,266.8,SERRA,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Sim,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-20.190199,-40.26828891,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-16 23:30:00,2025.0,1.0,23.0,noite,True,0,moderado,BR-101
655558.0,2025-01-17,sexta,07:15,ES,101.0,270.2,SERRA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.28166144,-40.24291992,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-17 07:15:00,2025.0,1.0,7.0,manha,True,0,moderado,BR-101
655624.0,2025-01-17,sexta,14:10,ES,101.0,151.0,LINHARES,Acesso irregular,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias;Curva,Não,3.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,-19.41730794,-40.06842479,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,2025-01-17 14:10:00,2025.0,1.0,14.0,tarde,False,0,moderado,BR-101
655719.0,2025-01-17,sexta,19:15,ES,101.0,256.0,SERRA,Acesso irregular,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Aclive,Sim,3.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,-20.119123,-40.311005,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-17 19:15:00,2025.0,1.0,19.0,noite,True,0,moderado,BR-101
655794.0,2025-01-18,sabado,07:00,ES,101.0,148.0,LINHARES,Ausência de reação do condutor,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,-19.38787399,-40.06752766,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,2025-01-18 07:00:00,2025.0,1.0,7.0,manha,False,0,moderado,BR-101
655823.0,2025-01-18,sabado,11:00,ES,101.0,156.9,LINHARES,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Rotatória,Sim,3.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,-19.44596035,-40.09435048,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,2025-01-18 11:00:00,2025.0,1.0,11.0,manha,False,1,grave,BR-101
655852.0,2025-01-18,sabado,15:40,ES,101.0,329.3,GUARAPARI,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,6.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,-20.58543019,-40.49702183,SPRF-ES,DEL03-ES,UOP01-DEL03-ES,2025-01-18 15:40:00,2025.0,1.0,15.0,tarde,True,1,grave,BR-101
655903.0,2025-01-18,sabado,20:20,ES,101.0,144.7,LINHARES,Ausência de reação do condutor,Engavetamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,-19.35188295,-40.0636685,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,2025-01-18 20:20:00,2025.0,1.0,20.0,noite,False,0,moderado,BR-101
655913.0,2025-01-18,sabado,21:15,ES,101.0,162.0,LINHARES,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,-19.49015283,-40.12624024,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,2025-01-18 21:15:00,2025.0,1.0,21.0,noite,False,1,grave,BR-101
655977.0,2025-01-19,domingo,06:20,ES,101.0,202.0,JOAO NEIVA,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-19.74171801,-40.36521517,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,2025-01-19 06:20:00,2025.0,1.0,6.0,manha,False,0,moderado,BR-101
656099.0,2025-01-19,domingo,18:00,ES,101.0,357.9,ANCHIETA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta;Aclive,Não,3.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,-20.691717,-40.704254,SPRF-ES,DEL03-ES,UOP01-DEL03-ES,2025-01-19 18:00:00,2025.0,1.0,18.0,noite,False,0,moderado,BR-101
656115.0,2025-01-19,domingo,18:54,ES,101.0,274.4,SERRA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-20.21288515,-40.29612219,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-19 18:54:00,2025.0,1.0,18.0,noite,True,0,baixo,BR-101
656148.0,2025-01-20,segunda,00:10,ES,101.0,356.7,ANCHIETA,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-20.69339794,-40.68748402,SPRF-ES,DEL03-ES,UOP01-DEL03-ES,2025-01-20 00:10:00,2025.0,1.0,0.0,madrugada,False,1,fatal,BR-101
656170.0,2025-01-20,segunda,05:51,ES,262.0,18.0,VIANA,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.39137228,-40.48080285,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-01-20 05:51:00,2025.0,1.0,5.0,madrugada,True,0,moderado,BR-262
656201.0,2025-01-20,segunda,09:00,ES,101.0,66.6,SAO MATEUS,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Interseção de Vias;Reta,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-18.7165195,-39.87436378,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,2025-01-20 09:00:00,2025.0,1.0,9.0,manha,False,0,moderado,BR-101
656240.0,2025-01-20,segunda,11:45,ES,101.0,258.0,SERRA,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta;Aclive,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.13059888,-40.2961019,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-20 11:45:00,2025.0,1.0,11.0,manha,True,0,moderado,BR-101
656340.0,2025-01-20,segunda,19:25,ES,101.0,145.0,LINHARES,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-19.36089598,-40.06464018,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,2025-01-20 19:25:00,2025.0,1.0,19.0,noite,False,0,moderado,BR-101
656342.0,2025-01-20,segunda,18:45,ES,262.0,38.0,DOMINGOS MARTINS,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.38085315,-40.62068704,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-01-20 18:45:00,2025.0,1.0,18.0,noite,False,0,moderado,BR-262
656413.0,2025-01-21,terca,04:50,ES,101.0,81.5,DOMINGOS MARTINS,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Curva;Declive,Não,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-20.4077324,-40.9543294,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,2025-01-21 04:50:00,2025.0,1.0,4.0,madrugada,False,0,moderado,BR-101
656435.0,2025-01-21,terca,06:30,ES,101.0,265.0,SERRA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,-20.1816849,-40.26536036,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-21 06:30:00,2025.0,1.0,6.0,manha,True,0,moderado,BR-101
656444.0,2025-01-21,terca,10:15,ES,101.0,288.0,CARIACICA,Ausência de reação do condutor,Colisão transversal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Reta;Retorno Regulamentado,Sim,3.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,-20.27160351,-40.39091743,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-01-21 10:15:00,2025.0,1.0,10.0,manha,True,1,fatal,BR-101
656575.0,2025-01-21,terca,23:30,ES,101.0,224.7,IBIRACU,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-19.89290688,-40.41230369,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-21 23:30:00,2025.0,1.0,23.0,noite,False,0,moderado,BR-101
656659.0,2025-01-22,quarta,14:15,ES,101.0,280.9,SERRA,Pista esburacada,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-20.21828666,-40.34895595,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-22 14:15:00,2025.0,1.0,14.0,tarde,True,0,moderado,BR-101
656745.0,2025-01-22,quarta,21:20,ES,101.0,147.3,LINHARES,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Interseção de Vias;Rotatória,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-19.37887202,-40.06657892,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,2025-01-22 21:20:00,2025.0,1.0,21.0,noite,False,0,moderado,BR-101
656810.0,2025-01-19,domingo,21:20,ES,101.0,93.5,JAGUARE,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-18.92266916,-39.96785068,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,2025-01-19 21:20:00,2025.0,1.0,21.0,noite,False,0,moderado,BR-101
656874.0,2025-01-23,quinta,16:10,ES,101.0,301.9,VIANA,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Sim,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,-20.36278187,-40.4401343,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-01-23 16:10:00,2025.0,1.0,16.0,tarde,True,0,moderado,BR-101
656934.0,2025-01-23,quinta,22:00,ES,101.0,266.3,SERRA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.190199,-40.26828891,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-23 22:00:00,2025.0,1.0,22.0,noite,True,0,moderado,BR-101
656945.0,2025-01-23,quinta,23:30,ES,101.0,289.4,CARIACICA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Aclive,Sim,3.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,-20.28029304,-40.39302931,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-01-23 23:30:00,2025.0,1.0,23.0,noite,True,0,moderado,BR-101
657049.0,2025-01-24,sexta,17:08,ES,101.0,242.0,SERRA,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Curva,Não,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-20.0321348,-40.39675773,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-24 17:08:00,2025.0,1.0,17.0,tarde,True,0,moderado,BR-101
657052.0,2025-01-24,sexta,17:00,ES,101.0,6.9,SERRA,Ingestão de álcool pelo condutor,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,-20.129093,-40.308125,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-24 17:00:00,2025.0,1.0,17.0,tarde,True,0,baixo,BR-101
657086.0,2025-01-24,sexta,17:00,ES,262.0,121.0,CONCEICAO DO CASTELO,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Curva,Não,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-20.29365543,-41.23018943,SPRF-ES,DEL01-ES,UOP02-DEL01-ES,2025-01-24 17:00:00,2025.0,1.0,17.0,tarde,False,0,baixo,BR-262
657091.0,2025-01-24,sexta,20:00,ES,101.0,52.2,SAO MATEUS,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,-18.60327989,-39.88710063,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,2025-01-24 20:00:00,2025.0,1.0,20.0,noite,False,0,moderado,BR-101
