id,data,dia_semana,hora,uf,rodovia,km,municipio,causa,tipo_acidente,classificacao,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,data_hora,ano,mes,hora_dia,periodo_dia,regiao_grande_vitoria,risco_alto,nivel_risco,rodovia_label
724959.0,2025-07-26,sabado,14:00,ES,101.0,259.0,SERRA,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.14223891,-40.29182919,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-07-26 14:00:00,2025.0,7.0,14.0,tarde,True,0,moderado,BR-101
725467.0,2025-10-16,quinta,19:47,ES,101.0,229.0,FUNDAO,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,3.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,-19.93462494,-40.40380284,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-10-16 19:47:00,2025.0,10.0,19.0,noite,True,0,moderado,BR-101
725518.0,2025-10-17,sexta,04:50,ES,101.0,7.0,SERRA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,-20.124457,-40.34177,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-10-17 04:50:00,2025.0,10.0,4.0,madrugada,True,0,baixo,BR-101
725523.0,2025-10-17,sexta,06:27,ES,101.0,311.6,VILA VELHA,Ausência de reação do condutor,Colisão transversal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Dupla,Declive;Reta,Não,4.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,-20.439967,-40.459858,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-10-17 06:27:00,2025.0,10.0,6.0,manha,True,1,fatal,BR-101
725568.0,2025-10-17,sexta,09:59,ES,101.0,301.6,VIANA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Curva,Sim,3.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,-20.365327,-40.443573,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-10-17 09:59:00,2025.0,10.0,9.0,manha,True,0,moderado,BR-101
725786.0,2025-10-18,sabado,04:30,ES,101.0,269.5,SERRA,Curva acentuada,Tombamento,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Reta;Retorno Regulamentado,Sim,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,-20.22232595,-40.27037412,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-10-18 04:30:00,2025.0,10.0,4.0,madrugada,True,0,moderado,BR-101
726336.0,2025-10-20,segunda,12:48,ES,101.0,233.0,FUNDAO,Velocidade Incompatível,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Declive;Reta,Não,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,-19.98486955,-40.41403961,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-10-20 12:48:00,2025.0,10.0,12.0,tarde,True,1,grave,BR-101
726338.0,2025-10-20,segunda,11:30,ES,101.0,268.0,SERRA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Reta,Não,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.20120597,-40.2689491,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-10-20 11:30:00,2025.0,10.0,11.0,manha,True,0,moderado,BR-101
726454.0,2025-10-20,segunda,22:00,ES,101.0,318.0,VILA VELHA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Aclive;Reta,Não,3.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,-20.494267,-40.47653,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-10-20 22:00:00,2025.0,10.0,22.0,noite,True,0,moderado,BR-101
726713.0,2025-10-22,quarta,10:20,ES,101.0,270.0,SERRA,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Interseção de Vias,Sim,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,-20.22951292,-40.2728641,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-10-22 10:20:00,2025.0,10.0,10.0,manha,True,1,grave,BR-101
726771.0,2025-10-22,quarta,17:00,ES,101.0,278.2,SERRA,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Aclive;Curva;Retorno Regulamentado,Sim,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,-20.216985,-40.332365,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-10-22 17:00:00,2025.0,10.0,17.0,tarde,True,0,moderado,BR-101
726819.0,2025-10-22,quarta,18:00,ES,101.0,269.0,SERRA,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,3.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,-20.23232831,-40.27447343,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-10-22 18:00:00,2025.0,10.0,18.0,noite,True,0,moderado,BR-101
727050.0,2025-10-23,quinta,22:50,ES,101.0,293.6,CARIACICA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Curva,Sim,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,-20.320897,-40.3960111,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-10-23 22:50:00,2025.0,10.0,22.0,noite,True,0,moderado,BR-101
727634.0,2025-10-26,domingo,12:07,ES,101.0,277.9,SERRA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Retorno Regulamentado;Reta,Não,5.0,0.0,2.0,1.0,1.0,2.0,3.0,4.0,-20.21698132,-40.32943091,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-10-26 12:07:00,2025.0,10.0,12.0,tarde,True,1,grave,BR-101
727856.0,2025-10-27,segunda,08:00,ES,101.0,289.2,CARIACICA,Transitar no Acostamento,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Declive;Reta,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.28326564,-40.39302774,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-10-27 08:00:00,2025.0,10.0,8.0,manha,True,0,moderado,BR-101
727870.0,2025-10-27,segunda,10:15,ES,101.0,298.0,VIANA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,3.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,-20.35506438,-40.41743207,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-10-27 10:15:00,2025.0,10.0,10.0,manha,True,0,moderado,BR-101
728433.0,2025-10-30,quinta,06:10,ES,101.0,270.0,SERRA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,-20.2273485,-40.27108312,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-10-30 06:10:00,2025.0,10.0,6.0,manha,True,1,grave,BR-101
728546.0,2025-10-30,quinta,16:45,ES,101.0,297.5,CARIACICA,Acessar a via sem observar a presença dos outros veículos,Colisão com objeto,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Não,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.345801,-40.40498,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-10-30 16:45:00,2025.0,10.0,16.0,tarde,True,0,moderado,BR-101
728606.0,2025-10-30,quinta,22:30,ES,101.0,333.0,GUARAPARI,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Curva,Não,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,-20.61517645,-40.51410047,SPRF-ES,DEL03-ES,UOP01-DEL03-ES,2025-10-30 22:30:00,2025.0,10.0,22.0,noite,True,1,grave,BR-101
729156.0,2025-11-02,domingo,12:55,ES,101.0,234.0,FUNDAO,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,5.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,-19.97149,-40.40853,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-11-02 12:55:00,2025.0,11.0,12.0,tarde,True,1,fatal,BR-101
729550.0,2025-11-04,terca,10:00,ES,101.0,266.5,SERRA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Interseção de Vias,Sim,4.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,-20.1955469,-40.2688369,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-11-04 10:00:00,2025.0,11.0,10.0,manha,True,0,moderado,BR-101
731348.0,2025-11-12,quarta,15:35,ES,101.0,270.0,SERRA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Interseção de Vias,Não,3.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,-20.04885,-40.3866983,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-11-12 15:35:00,2025.0,11.0,15.0,tarde,True,0,moderado,BR-101
731644.0,2025-11-13,quinta,22:15,ES,101.0,270.0,SERRA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,5.0,0.0,1.0,0.0,3.0,1.0,1.0,4.0,-20.22811024,-40.27088642,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-11-13 22:15:00,2025.0,11.0,22.0,noite,True,0,moderado,BR-101
731853.0,2025-11-14,sexta,18:30,ES,101.0,246.0,SERRA,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta;Em Obras;Aclive,Não,5.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,-20.062595,-40.376755,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-11-14 18:30:00,2025.0,11.0,18.0,noite,True,1,fatal,BR-101
732280.0,2025-11-16,domingo,15:45,ES,262.0,28.0,VIANA,Faixas de trânsito com largura insuficiente,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Aclive;Curva,Não,3.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,-20.38532867,-40.55847947,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-11-16 15:45:00,2025.0,11.0,15.0,tarde,True,1,grave,BR-262
732768.0,2025-11-18,terca,16:10,ES,101.0,302.6,VIANA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,3.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,-20.3751245,-40.44264793,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-11-18 16:10:00,2025.0,11.0,16.0,tarde,True,0,moderado,BR-101
732968.0,2025-11-19,quarta,14:40,ES,101.0,269.6,SERRA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Interseção de Vias;Reta,Sim,4.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,-20.22304269,-40.26993206,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-11-19 14:40:00,2025.0,11.0,14.0,tarde,True,0,moderado,BR-101
733197.0,2025-11-20,quinta,15:30,ES,101.0,315.0,VILA VELHA,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,-20.47627387,-40.47067513,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-11-20 15:30:00,2025.0,11.0,15.0,tarde,True,1,grave,BR-101
733538.0,2025-11-21,sexta,21:35,ES,447.0,15.6,VILA VELHA,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Dupla,Reta;Ponte,Sim,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-20.338072,-40.327415,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-11-21 21:35:00,2025.0,11.0,21.0,noite,True,1,fatal,BR-447
734276.0,2025-11-25,terca,12:04,ES,101.0,296.0,CARIACICA,Entrada inopinada do pedestre,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,-20.340795,-40.40415,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-11-25 12:04:00,2025.0,11.0,12.0,tarde,True,1,grave,BR-101
735600.0,2025-12-01,segunda,03:50,ES,101.0,270.5,SERRA,Condutor desrespeitou a iluminação vermelha do semáforo,Colisão transversal,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Múltipla,Reta,Sim,4.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,-20.22970333,-40.2726,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-12-01 03:50:00,2025.0,12.0,3.0,madrugada,True,0,moderado,BR-101
735646.0,2025-12-01,segunda,09:19,ES,101.0,11.0,SERRA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,5.0,0.0,2.0,0.0,3.0,0.0,2.0,3.0,-20.15203898,-40.34684926,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-12-01 09:19:00,2025.0,12.0,9.0,manha,True,0,moderado,BR-101
736242.0,2025-12-03,quarta,23:10,ES,101.0,303.3,VIANA,Estacionar ou parar em local proibido,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Sim,3.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,-20.3777702,-40.44848442,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-12-03 23:10:00,2025.0,12.0,23.0,noite,True,0,moderado,BR-101
736886.0,2025-12-06,sabado,18:45,ES,101.0,243.0,SERRA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta;Em Obras,Não,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.04814033,-40.38682955,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-12-06 18:45:00,2025.0,12.0,18.0,noite,True,0,moderado,BR-101
738020.0,2025-12-11,quinta,16:20,ES,101.0,276.2,SERRA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Retorno Regulamentado,Não,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.20920745,-40.31581074,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-12-11 16:20:00,2025.0,12.0,16.0,tarde,True,0,moderado,BR-101
738128.0,2025-12-12,sexta,05:50,ES,101.0,315.0,VILA VELHA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Dupla,Aclive;Curva,Não,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,-20.476867,-40.470719,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-12-12 05:50:00,2025.0,12.0,5.0,madrugada,True,0,moderado,BR-101
738970.0,2025-12-15,segunda,05:00,ES,101.0,315.9,VILA VELHA,Velocidade Incompatível,Tombamento,Com Vítimas Fatais,Amanhecer,Decrescente,Céu Claro,Múltipla,Curva;Declive,Não,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.47830914,-40.47069426,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-12-15 05:00:00,2025.0,12.0,5.0,madrugada,True,1,fatal,BR-101
739473.0,2025-12-17,quarta,10:00,ES,101.0,263.0,SERRA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,-20.17821939,-40.26548863,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-12-17 10:00:00,2025.0,12.0,10.0,manha,True,0,moderado,BR-101
739669.0,2025-12-18,quinta,08:30,ES,262.0,25.9,VIANA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-20.3800904,-40.54263067,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-12-18 08:30:00,2025.0,12.0,8.0,manha,True,0,baixo,BR-262
739698.0,2025-12-18,quinta,09:30,ES,101.0,270.0,SERRA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Múltipla,Reta,Sim,4.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,-20.04885,-40.3866983,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-12-18 09:30:00,2025.0,12.0,9.0,manha,True,0,moderado,BR-101
739808.0,2025-12-16,terca,19:20,ES,101.0,266.0,SERRA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Múltipla,Interseção de Vias;Reta,Não,5.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,-20.19588751,-40.26885308,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-12-16 19:20:00,2025.0,12.0,19.0,noite,True,0,baixo,BR-101
740731.0,2025-12-22,segunda,04:20,ES,101.0,296.0,CARIACICA,Acesso irregular,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,4.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,-20.34241663,-40.4053645,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-12-22 04:20:00,2025.0,12.0,4.0,madrugada,True,1,fatal,BR-101
740838.0,2025-12-22,segunda,13:50,ES,101.0,288.5,CARIACICA,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Sim,5.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,-20.27532121,-40.39228678,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-12-22 13:50:00,2025.0,12.0,13.0,tarde,True,1,grave,BR-101
741100.0,2025-12-23,terca,14:30,ES,101.0,310.0,VIANA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Aclive;Curva,Não,4.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,-20.426109,-40.460255,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-12-23 14:30:00,2025.0,12.0,14.0,tarde,True,0,moderado,BR-101
742486.0,2025-12-30,terca,04:00,ES,101.0,296.0,CARIACICA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Curva,Sim,2.0,0.0,1.0,0.0,0.0,8.0,1.0,9.0,-20.3420281,-40.40477514,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-12-30 04:00:00,2025.0,12.0,4.0,madrugada,True,0,moderado,BR-101
742602.0,2025-12-30,terca,15:50,ES,101.0,272.5,SERRA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Não,4.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,-20.22334,-40.28807333,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-12-30 15:50:00,2025.0,12.0,15.0,tarde,True,0,moderado,BR-101
663061.0,2025-02-08,sabado,12:00,ES,101.0,294.6,CARIACICA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Viaduto;Declive;Reta,Sim,9.0,0.0,1.0,0.0,7.0,1.0,1.0,4.0,-20.32983151,-40.39897619,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-02-08 12:00:00,2025.0,2.0,12.0,tarde,True,0,moderado,BR-101
721813.0,2025-09-30,terca,06:10,ES,101.0,283.0,CARIACICA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Curva,Sim,5.0,0.0,1.0,1.0,2.0,1.0,2.0,5.0,-20.23463248,-40.36945009,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-09-30 06:10:00,2025.0,9.0,6.0,manha,True,1,grave,BR-101
732871.0,2025-11-19,quarta,06:45,ES,101.0,299.0,VIANA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Múltipla,Curva,Sim,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,-20.35866585,-40.42450847,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-11-19 06:45:00,2025.0,11.0,6.0,manha,True,0,moderado,BR-101
652623.0,2025-01-01,quarta,18:40,ES,101.0,288.3,CARIACICA,Demais falhas mecânicas ou elétricas,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-20.2738116,-40.39210439,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-01-01 18:40:00,2025.0,1.0,18.0,noite,True,0,moderado,BR-101
652877.0,2025-01-03,sexta,07:00,ES,101.0,294.0,CARIACICA,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.32415948,-40.3952903,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-01-03 07:00:00,2025.0,1.0,7.0,manha,True,0,moderado,BR-101
653186.0,2025-01-04,sabado,17:55,ES,101.0,271.5,SERRA,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Não,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.23267,-40.27658,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-04 17:55:00,2025.0,1.0,17.0,tarde,True,0,moderado,BR-101
653407.0,2025-01-05,domingo,20:40,ES,101.0,256.2,SERRA,Acessar a via sem observar a presença dos outros veículos,Capotamento,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Múltipla,Reta,Sim,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-20.119123,-40.311005,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-05 20:40:00,2025.0,1.0,20.0,noite,True,1,grave,BR-101
653415.0,2025-01-05,domingo,22:48,ES,101.0,263.0,SERRA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,4.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,-20.16554736,-40.27301648,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-05 22:48:00,2025.0,1.0,22.0,noite,True,0,moderado,BR-101
653573.0,2025-01-06,segunda,19:00,ES,101.0,265.9,SERRA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Múltipla,Reta,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.1816849,-40.26536036,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-06 19:00:00,2025.0,1.0,19.0,noite,True,0,moderado,BR-101
653629.0,2025-01-07,terca,08:00,ES,101.0,295.0,CARIACICA,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,3.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,-20.33223667,-40.40004683,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-01-07 08:00:00,2025.0,1.0,8.0,manha,True,0,moderado,BR-101
653784.0,2025-01-08,quarta,06:58,ES,101.0,299.9,VIANA,Condutor usando celular,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Curva,Não,4.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,-20.358635,-40.432167,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-01-08 06:58:00,2025.0,1.0,6.0,manha,True,1,grave,BR-101
653801.0,2025-01-08,quarta,07:50,ES,101.0,267.1,SERRA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.19930999,-40.26884609,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-08 07:50:00,2025.0,1.0,7.0,manha,True,0,moderado,BR-101
653889.0,2025-01-08,quarta,18:31,ES,101.0,260.8,SERRA,Afundamento ou ondulação no pavimento,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Curva,Não,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-20.14616415,-40.28836206,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-08 18:31:00,2025.0,1.0,18.0,noite,True,0,moderado,BR-101
653974.0,2025-01-09,quinta,07:00,ES,101.0,269.8,SERRA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Sim,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,-20.21740496,-40.26990578,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,2025-01-09 07:00:00,2025.0,1.0,7.0,manha,True,0,moderado,BR-101
654029.0,2025-01-09,quinta,14:08,ES,262.0,0.5,CARIACICA,Avarias e/ou desgaste excessivo no pneu,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta;Ponte,Sim,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-20.320793,-40.353315,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,2025-01-09 14:08:00,2025.0,1.0,14.0,tarde,True,1,grave,BR-262
